name,rating,cost,cuisine,rating_count_num,city
Kanchan Egg Roll,3.8,150.0,"Chinese,Snacks",20.0,Adityapur
PUJA SWEETS BHALUBASA,4.6,100.0,"Bengali,Sweets",50.0,Adityapur
Angaara (Hotel Ganga Regency),3.89446135316808,299.0,"Tandoor,Biryani",0.0,Adityapur
The Tinkoniya Restaurant,3.89446135316808,200.0,"Fast Food,Indian",0.0,Adityapur
BANARSI PAAN BHANDHAR,3.89446135316808,150.0,Paan,0.0,Adityapur
Nilesh Litti,3.89446135316808,150.0,"Bihari,North Indian",0.0,Adityapur
BRINDAVAN SWEETS,3.89446135316808,100.0,Street Food,0.0,Adityapur
Pipal,3.9,300.0,"Indian,Chinese",100.0,Adityapur
79 Restro Bar,3.89446135316808,399.0,"Indian,Chinese",0.0,Adityapur
U Turn Restaurant,3.89446135316808,300.0,"North Indian,Chinese",0.0,Adityapur
Kaveri Bakery,3.89446135316808,200.0,"North Indian,Chinese",0.0,Adityapur
The Lajij ( Champaran Meat House ),3.6,200.0,"North Indian,Chinese",20.0,Adityapur
Anandam,4.4,150.0,"South Indian,North Indian",20.0,Adityapur
CHAMPARAN MEAT HOUSE,3.89446135316808,300.0,North Indian,0.0,Adityapur
Zing,3.89446135316808,350.0,"Italian,Mughlai",0.0,Adityapur
7th Heaven Bar and Restaurant,3.9,250.0,"Chinese,Indian",20.0,Adityapur
PARATHA NATION,3.5,200.0,"Indian,North Indian",20.0,Adityapur
The Chinese Monk,4.1,200.0,Chinese,20.0,Adityapur
FOODS HUB,3.89446135316808,100.0,"North Indian,Indian",0.0,Adityapur
OM SAI RAM MOMOS,4.1,100.0,"Nepalese,Tibetan",100.0,Adityapur
Meera Tiffin Service,3.9,200.0,"North Indian,Lucknowi",20.0,Adityapur
Bakery House,3.89446135316808,200.0,Bakery,0.0,Adityapur
Meera's Momo,3.89446135316808,100.0,Chinese,0.0,Adityapur
Roti Mahal 151 Paratha's,3.89446135316808,200.0,"North Indian,Indian",0.0,Adityapur
Samosa Gully,3.89446135316808,149.0,Snacks,0.0,Adityapur
Baking Bond (Sonari),3.89446135316808,300.0,"Bakery,Desserts",0.0,Adityapur
LALAJI KA DOSA CAFE & CUISINE,3.89446135316808,100.0,South Indian,0.0,Adityapur
Grill Inn,3.89446135316808,399.0,"Fast Food,Pizzas",0.0,Adityapur
Mithila Sweets and Bakery,4.2,299.0,"Sweets,Snacks",50.0,Adityapur
MADFEAST,3.89446135316808,200.0,"Chinese,Indian",0.0,Adityapur
Momo's Villa,3.89446135316808,120.0,"Chinese,Desserts",0.0,Adityapur
Anurag Fast Food Centre,4.1,150.0,"Chinese,Fast Food",50.0,Adityapur
Crush!!,3.89446135316808,150.0,Fast Food,0.0,Adityapur
GRAPES GEL HOMEMADE BAKERY.,3.89446135316808,200.0,Bakery,0.0,Adityapur
Shri Hira Sweets,4.4,150.0,"Sweets,Snacks",100.0,Adityapur
KHALSA HOTEL,4.1,399.0,"Indian,North Indian",100.0,Adityapur
Green Burst,4.0,290.0,"North Indian,Biryani",20.0,Adityapur
The Basement,4.2,300.0,"Indian,Tandoor",100.0,Adityapur
Yummy Khichdi,3.89446135316808,400.0,"Indian,Bengali",0.0,Adityapur
QUEST REGENCY,4.0,400.0,"Indian,Biryani",1000.0,Adityapur
HOTEL THE AVENUE,3.89446135316808,300.0,"Chinese,Indian",0.0,Adityapur
PUJA SWEETS  MANGO,3.89446135316808,100.0,Sweets,0.0,Adityapur
Chakh-Naa,3.9,200.0,Chinese,100.0,Adityapur
The Satkar Hotel,4.0,200.0,"Indian,Chinese",100.0,Adityapur
Royal Max Bakery,3.9,200.0,Bakery,20.0,Adityapur
Hideaway cafe,3.89446135316808,300.0,Salads,0.0,Adityapur
Reena's Kitchen,3.89446135316808,200.0,Chinese,0.0,Adityapur
Priya Chinese Fast Food,3.89446135316808,100.0,Chinese,0.0,Adityapur
SHER - E- PUNJAB,3.9,200.0,"Chinese,North Indian",20.0,Adityapur
The Asian Wok,3.89446135316808,400.0,"Chinese,Biryani",0.0,Adityapur
SCRATCH,3.9,400.0,"Chinese,Continental",20.0,Adityapur
Up 'n' above,4.0,599.0,"Indian,Chinese",50.0,Adityapur
Indian-chinese  corner,3.89446135316808,200.0,"North Indian,Chinese",0.0,Adityapur
Oregano,3.89446135316808,200.0,Snacks,0.0,Adityapur
Banjara,3.89446135316808,400.0,"Continental,Indian",0.0,Adityapur
PURVI'S KITCHEN,3.89446135316808,150.0,"Chinese,Snacks",0.0,Adityapur
Sri Ganesh Momo,3.89446135316808,150.0,"Street Food,Chinese",0.0,Adityapur
DHARMADAS,3.89446135316808,200.0,"Chinese,Snacks",0.0,Adityapur
Saraswati sweets and kitchen,3.89446135316808,150.0,"Indian,South Indian",0.0,Adityapur
Golmuri Mistan Bhandar,3.8,100.0,"Sweets,Snacks",20.0,Adityapur
THE SPICY KITCHEN,3.89446135316808,200.0,"Chinese,Indian",0.0,Adityapur
The South Indian Dish,3.89446135316808,150.0,South Indian,0.0,Adityapur
Food From Home,3.9,199.0,"Indian,Thalis",20.0,Adityapur
NEW GANGOUR SWEETS (Mango),4.0,200.0,Sweets,50.0,Adityapur
The Crickets Cafe,4.0,300.0,"Indian,Chinese",100.0,Adityapur
Delhi Darbar ( Mango ),3.5,200.0,"Biryani,Tandoor",20.0,Adityapur
Balaji Tiffin ( Sunshine Enterprises),3.89446135316808,100.0,South Indian,0.0,Adityapur
WOW CHINESE FAST FOOD,3.89446135316808,250.0,"Chinese,Fast Food",0.0,Adityapur
Waff & Crisp,3.89446135316808,200.0,Beverages,0.0,Adityapur
HOTEL DS INTERNATIONAL,4.0,300.0,"North Indian,Chinese",20.0,Adityapur
Hungry Kya,4.3,200.0,"Biryani,North Indian",100.0,Adityapur
Pure Veg Rasoi,3.6,50.0,Snacks,50.0,Adityapur
BLUE CUP CAKE,3.89446135316808,100.0,Chinese,0.0,Adityapur
Kebab Factory,3.6,200.0,"Tandoor,Indian",20.0,Adityapur
Dawat,3.89446135316808,200.0,"Chinese,North Indian",0.0,Adityapur
Tube Makers Club,3.89446135316808,200.0,"Biryani,Chinese",0.0,Adityapur
THE CHINESE POINT,3.89446135316808,200.0,Chinese,0.0,Adityapur
Exotica Candela,3.89446135316808,200.0,"Desserts,Ice Cream",0.0,Adityapur
Party Buffet,3.89446135316808,200.0,"Indian,Beverages",0.0,Adityapur
BARN N BARBECUE.,3.9,200.0,"Chinese,Snacks",20.0,Adityapur
Uncle Tiffin,3.89446135316808,250.0,Indian,0.0,Adityapur
Brunch Italino (Mango),3.89446135316808,300.0,"Bakery,Snacks",0.0,Adityapur
FRANKY'S MOMOS,4.4,150.0,"Chinese,Nepalese",100.0,Adityapur
MOM'S FOOD FACTORY.,3.89446135316808,200.0,"Indian,Desserts",0.0,Adityapur
Aman Momos,4.2,150.0,"Nepalese,Tibetan",50.0,Adityapur
THE CHILLI HUT,3.89446135316808,200.0,Chinese,0.0,Adityapur
PIZZA CAFE,3.89446135316808,200.0,"Pizzas,Snacks",0.0,Adityapur
PUJA SWEETS  TINPLATE,3.89446135316808,100.0,"Sweets,Desserts",0.0,Adityapur
FOOD POINT,3.89446135316808,300.0,"Chinese,Pastas",0.0,Adityapur
Biryani adda,3.89446135316808,200.0,"Indian,Chinese",0.0,Adityapur
Kathination,3.89446135316808,250.0,Indian,0.0,Adityapur
DEV RAJ HOTEL,3.89446135316808,100.0,North Indian,0.0,Adityapur
Annapurna New Suruchi Hotel,4.4,299.0,"Indian,South Indian",100.0,Adityapur
The Altira Hotel,3.9,250.0,"Chinese,North Indian",50.0,Adityapur
FOOD CORNER,3.89446135316808,149.0,"Chaat,Snacks",0.0,Adityapur
Spicy Kitchen,3.89446135316808,200.0,"South Indian,Chinese",0.0,Adityapur
Belgium Bakers,3.89446135316808,100.0,"Bakery,Pizzas",0.0,Adityapur
Green Chilli,3.89446135316808,200.0,"Chinese,North Indian",0.0,Adityapur
AMARANTA,3.89446135316808,200.0,"North Indian,Chinese",0.0,Adityapur
KKFC,3.8,200.0,Italian,50.0,Adoni
Lassi Shop,3.8,150.0,"Desserts,Ice Cream",50.0,Adoni
Deepthi Pure Veg  family restaurant,4.1,250.0,"South Indian,North Indian",100.0,Adoni
S Usha Star Restaurant,3.8,250.0,Biryani,50.0,Adoni
Shawarma king,3.5,150.0,"Arabian,Lebanese",50.0,Adoni
Arya Hotel,4.0,150.0,"North Indian,Chinese",100.0,Adoni
Pizza House,4.4,199.0,"Pizzas,Fast Food",100.0,Adoni
Friends Restaurant,3.6,299.0,"North Indian,Chinese",100.0,Adoni
Chai Adda,3.3,150.0,Beverages,50.0,Adoni
Deepthi Veg and nonveg Restaurant,3.6,250.0,"South Indian,North Indian",100.0,Adoni
Chinese Food Court,3.89446135316808,199.0,Chinese,0.0,Adoni
Milatary Hotel,3.5,150.0,Biryani,100.0,Adoni
Rainbow Restaurant,3.89446135316808,200.0,"Biryani,North Indian",0.0,Adoni
ROTI WALA,2.7,199.0,"Biryani,Healthy Food",20.0,Adoni
Spicy Hut Restaurant,3.89446135316808,199.0,"Indian,North Indian",0.0,Adoni
Gokul Chats,3.4,199.0,"Chinese,Chaat",50.0,Adoni
Spicy Hut Parcel Point,3.9,200.0,North Indian,20.0,Adoni
SREE TULAJA BHAVANI RESTAURANT,3.5,250.0,Indian,100.0,Adoni
The hungry Restaurant,3.89446135316808,200.0,"Indian,Afghani",0.0,Adoni
Delight Home,3.89446135316808,120.0,Sweets,0.0,Adoni
Lucky Shawarma,3.89446135316808,250.0,Snacks,0.0,Adoni
Ma Palle Ruchulu,3.0,200.0,South Indian,20.0,Adoni
Kumbakarna Biryani House,3.3,250.0,"Biryani,South Indian",50.0,Adoni
Only Kabab's,3.6,250.0,"Kebabs,Chinese",20.0,Adoni
Biryani's' N' More,3.3,250.0,Biryani,100.0,Adoni
chinese food world,3.89446135316808,250.0,"Asian,Chinese",0.0,Adoni
Zaatar Restaurant,3.89446135316808,250.0,Biryani,0.0,Adoni
Masala Bowl Multicusine Restaurant,2.8,250.0,Biryani,50.0,Adoni
Nakshtra pure veg Restaurant,2.8,250.0,"Indian,Chinese",20.0,Adoni
Arabian Food Court,3.89446135316808,250.0,Biryani,0.0,Adoni
King Kabab Point,3.89446135316808,250.0,Chinese,0.0,Adoni
Hotel Madhavi,3.4,150.0,South Indian,20.0,Adoni
Taj Arabian Restaurant,3.89446135316808,199.0,"Indian,Chinese",0.0,Adoni
SLV cake house,3.89446135316808,100.0,Desserts,0.0,Adoni
Tea Time,3.89446135316808,199.0,"Beverages,Snacks",0.0,Adoni
Five Star Chicken,3.89446135316808,199.0,"Snacks,American",0.0,Adoni
Lassi Spot,3.9,250.0,Ice Cream,20.0,Adoni
Gujrat Hotel and Restaurant,3.89446135316808,150.0,Indian,0.0,Agartala
Daya Hari Chatpata,4.3,300.0,"North Indian,Chinese",1000.0,Agartala
KFC,4.0,450.0,"American,Snacks",1000.0,Agartala
Taste Buds,3.89446135316808,200.0,"North Indian,Chinese",0.0,Agartala
Sherowali Bhoj- Non Veg Hotel & Restaurant,3.9,300.0,"Indian,Chinese",1000.0,Agartala
Sherowali Restaurant and Fast Foods,4.1,200.0,"North Indian,Bakery",1000.0,Agartala
Govardhan,3.89446135316808,250.0,Fast Food,0.0,Agartala
Daya Hari Mithai,4.2,175.0,"Indian,Chinese",500.0,Agartala
Devi Fast Food,4.1,175.0,"North Indian,Chinese",500.0,Agartala
Lets Dimsum,4.0,250.0,"Indian,Chinese",500.0,Agartala
Swasti Niramish Hotel,4.0,300.0,Indian,1000.0,Agartala
Gopal Mistanna Bhandar,4.0,100.0,Desserts,500.0,Agartala
Momos N More,3.9,250.0,"Chinese,Asian",100.0,Agartala
Trinayani,3.9,200.0,Indian,500.0,Agartala
UK Pizza Hut,3.9,300.0,"American,Pizzas",100.0,Agartala
Delicious Fast Food And Tiffin Hub,3.9,175.0,North Indian,500.0,Agartala
Shyamasree Restaurant,4.0,175.0,North Indian,500.0,Agartala
NATIONAL FAST FOOD,3.7,150.0,"Chinese,North Indian",100.0,Agartala
Heritage,3.9,300.0,North Indian,100.0,Agartala
0 Dergee Celcius,3.7,250.0,"Desserts,Pizzas",100.0,Agartala
Radhe Bol,3.9,300.0,"South Indian,North Indian",100.0,Agartala
Cholo Khai,3.7,150.0,"Fast Food,Chinese",100.0,Agartala
MANTU BIRYANI,3.7,100.0,"Biryani,Indian",100.0,Agartala
New Ashoka Restaurant,3.6,250.0,North Indian,100.0,Agartala
Abhishek Hotel and Restaurant,4.0,450.0,"North Indian,Chinese",100.0,Agartala
Frespresso,3.5,250.0,North Indian,100.0,Agartala
Mrs. Banyan Resturant,3.6,125.0,Indian,100.0,Agartala
Eatopia Zannat,3.7,450.0,"Indian,Chinese",500.0,Agartala
Cake plaza,4.2,8.0,Bakery,100.0,Agartala
Sherowali Sweets,4.4,150.0,"Sweets,Desserts",100.0,Agartala
Aroma,3.6,200.0,"Chinese,Indian",100.0,Agartala
HOTEL NIRAMISH BHOJANALAY,3.2,300.0,"Indian,Snacks",100.0,Agartala
MATKAWALA,3.1,200.0,"Indian,Chinese",100.0,Agartala
INSTAMOMO,3.4,150.0,Chinese,20.0,Agartala
Hungrilla,3.7,250.0,"North Indian,Chinese",500.0,Agartala
Chatpata Cake Corner,4.1,150.0,Bakery,50.0,Agartala
Tiffins (From Hungrilla),3.5,200.0,Fast Food,100.0,Agartala
OFUI HOTEL & RESTAURANT,3.5,150.0,Indian,50.0,Agartala
Delicious Fast Food,3.3,150.0,Indian,100.0,Agartala
Momo Magic Cafe,3.8,200.0,"Chinese,North Indian",100.0,Agartala
POUSHALI FAST FOOD CENTRE,3.5,200.0,"Biryani,North Indian",100.0,Agartala
Swapna Fast Food Center,3.6,125.0,Indian,100.0,Agartala
Rupar Tori Hotel & Restaurant,4.0,375.0,Indian,100.0,Agartala
Hotel Woodland Park,3.89446135316808,275.0,"North Indian,Chinese",0.0,Agartala
Smoke N Spice,3.4,200.0,"Chinese,Indian",500.0,Agartala
TAJ_An Exclusive Veg Restaurent,4.2,275.0,North Indian,100.0,Agartala
Sherowali Snacks and Bakery,4.5,150.0,"Bakery,Snacks",50.0,Agartala
KHATTA MEETHA,3.89446135316808,350.0,"Chinese,North Indian",0.0,Agartala
Wow Shawarma,4.3,200.0,Fast Food,500.0,Agartala
Hapieee Box,3.4,300.0,"Fast Food,Snacks",100.0,Agartala
TARA BIRIYANI,3.5,200.0,"Biryani,Indian",50.0,Agartala
The Roll Hut,4.1,175.0,"Chinese,North Indian",100.0,Agartala
Hotel Rimi International,3.8,1000.0,"Indian,Continental",20.0,Agartala
Bawarchi Kolkata,4.1,150.0,"Indian,Chinese",100.0,Agartala
Pizza'ria,3.2,275.0,Continental,20.0,Agartala
Litttle Chef Agartala,3.8,200.0,"North Indian,Chinese",100.0,Agartala
Hot Box,3.89446135316808,200.0,"Chinese,Snacks",0.0,Agartala
Mums Kitchen,3.7,200.0,North Indian,50.0,Agartala
Bollywood Retro-A music and food hub,4.0,300.0,"Snacks,Tandoor",20.0,Agartala
The Fat Chicken,3.5,300.0,North Indian,100.0,Agartala
Fresh Bite,3.9,100.0,"Indian,Chinese",100.0,Agartala
ME N MOMO,4.4,150.0,"Indian,Asian",50.0,Agartala
Ambar restaurant,3.7,200.0,"Thalis,Indian",20.0,Agartala
BeyondBytes,3.89446135316808,300.0,"Bakery,Snacks",0.0,Agartala
TAIPO,4.2,150.0,"Chinese,Indian",50.0,Agartala
Cafe Coffee Day,3.9,300.0,"Beverages,Snacks",100.0,Agartala
Kurry Klub,3.7,425.0,"Indian,Chinese",50.0,Agartala
The Hungry Port,4.0,250.0,North Indian,500.0,Agartala
DEJA VU,3.9,300.0,"Chinese,Indian",20.0,Agartala
Barbie Food Stall,3.1,150.0,North Indian,100.0,Agartala
INDIAN CAKES & NUTS,3.9,350.0,"Indian,Bakery",50.0,Agartala
Ritwika's Food Fresto,3.5,200.0,North Indian,100.0,Agartala
Hotel new bilas,3.89446135316808,225.0,Indian,0.0,Agartala
Punjab grill,2.9,200.0,"Indian,North Indian",50.0,Agartala
Babuana,4.0,100.0,"Indian,Chinese",100.0,Agartala
Hungrilla (Homely),3.6,200.0,"Bengali,Thalis",100.0,Agartala
Mukhorochak,3.4,250.0,"Bengali,Indian",20.0,Agartala
MADHUR KHABAR,2.9,100.0,Chinese,50.0,Agartala
Devi- Family Fast Food Center,4.1,150.0,"Indian,Chinese",20.0,Agartala
Tiffin box,3.89446135316808,200.0,"Indian,Chinese",0.0,Agartala
Snacks & Chakhna- Hot and Fast,3.89446135316808,300.0,"Snacks,Chinese",0.0,Agartala
Balaji Sweets and Veg Restaurant,3.6,300.0,North Indian,20.0,Agartala
RANNAGHAR,3.3,200.0,"Indian,Chinese",20.0,Agartala
Angaara Bhatti,3.89446135316808,250.0,"Biryani,Indian",0.0,Agartala
Smile Momo,3.89446135316808,100.0,Chinese,0.0,Agartala
Ritwika s Kitchen,3.4,150.0,"Indian,Chinese",50.0,Agartala
Grill Nation,3.5,500.0,"Chinese,Combo",50.0,Agartala
Belly In Bowl,3.89446135316808,300.0,Chinese,0.0,Agartala
Sparks- The food hub,4.0,275.0,Indian,1000.0,Agartala
JOY RAM FAST FOOD,3.89446135316808,150.0,"Indian,Chinese",0.0,Agartala
7 s Chai,3.9,150.0,"Beverages,Snacks",20.0,Agartala
Adi Sankar Hotel,3.3,400.0,North Indian,50.0,Agartala
Devi- Golgappa Chat,3.4,120.0,"Chaat,Italian",20.0,Agartala
FOOD CENTRE,3.89446135316808,150.0,"North Indian,Thalis",0.0,Agartala
Zaika Restaurant,3.7,250.0,North Indian,100.0,Agartala
Kebab Ghar,4.0,200.0,Kebabs,100.0,Agartala
CILANTRO Multi Cuisine Restaurant,4.0,325.0,"Thai,Indian",100.0,Agartala
Cholo Abar Khai,3.89446135316808,150.0,"Indian,Chinese",0.0,Agartala
Pork Hut,3.89446135316808,250.0,Indian,0.0,Agartala
THE SERIAL GRILLER,3.5,300.0,"Biryani,Chinese",100.0,Agartala
Rahul fast Food Egg Cake,4.5,100.0,Fast Food,20.0,Agartala
Hungrilla Vegan (Pure Veg),3.6,150.0,"Indian,Bengali",20.0,Agartala
High Tree,3.6,150.0,Indian,50.0,Agartala
Baku Tiffin House,4.0,200.0,"Indian,Biryani",100.0,Agartala
Domino's Pizza,4.4,425.0,Pizzas,100.0,Agartala
Debbarma Food Corner,2.4,200.0,North Eastern,50.0,Agartala
CHATHATAK (A COMPLETE TRIBAL FOOD),3.6,200.0,North Eastern,50.0,Agartala
Aurum,3.3,350.0,"Snacks,Indian",50.0,Agartala
APARNA TIFIN & FASTFOOD,3.89446135316808,150.0,"Chinese,Thalis",0.0,Agartala
Khunti	Karai,4.1,200.0,Indian,50.0,Agartala
Pork Lovers,2.9,150.0,"Biryani,Indian",20.0,Agartala
Maa Saradar Ranna Ghor,4.0,125.0,"Indian,Snacks",100.0,Agartala
Food Plaza,4.0,300.0,"Chinese,Mughlai",20.0,Agartala
BONGO ROSH,3.4,300.0,"North Indian,Chinese",100.0,Agartala
Chai Sutta Bar,3.89446135316808,100.0,"Beverages,Fast Food",0.0,Agartala
SKF FOOD WORLD,3.8,150.0,"Indian,Seafood",20.0,Agartala
Mirch Masala Fast food,3.89446135316808,200.0,"Chinese,Indian",0.0,Agartala
GHARUA FAST FOOD,3.89446135316808,150.0,"Biryani,Chinese",0.0,Agartala
Error 404,3.89446135316808,100.0,"Snacks,Chaat",0.0,Agartala
Dakshin Bharat,3.89446135316808,99.0,"Indian,Chinese",0.0,Agartala
Rock N Roll,4.5,175.0,"North Indian,Chinese",20.0,Agartala
HRM Cloud Kitchen,3.89446135316808,200.0,"North Indian,Chinese",0.0,Agartala
TryMe,3.8,200.0,"Indian,Chinese",100.0,Agartala
Coffee tea and me,3.89446135316808,250.0,Cafe,0.0,Agartala
Hotel VIP International Agartala,2.7,300.0,"Biryani,Kebabs",50.0,Agartala
Momo Magic Cafe (Sankar Chowmuni),3.89446135316808,300.0,"Indian,Chinese",0.0,Agartala
Food Delight,4.2,150.0,Chinese,50.0,Agartala
Sherowali Sweets and Fast Food,4.2,150.0,Desserts,100.0,Agartala
ANNAPURNA FAST FOOD CENTER,3.89446135316808,150.0,"Biryani,North Indian",0.0,Agartala
ONE BITE  - Agartala,3.89446135316808,250.0,"Pizzas,American",0.0,Agartala
Smooth Brew Cafe,3.7,150.0,"Bakery,Indian",20.0,Agartala
Dawat,3.6,300.0,"Kebabs,Biryani",500.0,Agartala
Misti Pan,3.89446135316808,75.0,Desserts,0.0,Agartala
Green House,2.3,200.0,Indian,20.0,Agartala
Rajbir Restaurant,4.0,150.0,Indian,20.0,Agartala
Quick Bites,3.89446135316808,100.0,"Snacks,Mughlai",0.0,Agartala
FULL HOUSE - AQUILARIA CLUBHOUSE,4.3,600.0,"Chinese,Indian",100.0,Agartala
AMRITA FAST FOOD CENTRE,4.3,200.0,Snacks,20.0,Agartala
TeaoOze (The snacks bar),3.9,160.0,"Snacks,Chinese",50.0,Agartala
HML Rooftop Restaurant,3.9,450.0,"Chinese,Biryani",50.0,Agartala
Hotel Polo Towers,3.6,600.0,"Indian,Chinese",50.0,Agartala
The Food Villa,4.4,180.0,Chinese,20.0,Agartala
New Royal Veg,3.7,200.0,"Indian,Chinese",20.0,Agartala
HUNGRY HEAD CAFE,3.89446135316808,150.0,"Snacks,Beverages",0.0,Agartala
Momos 20,3.1,125.0,Indian,50.0,Agartala
Tihar Flavours of Jail,3.2,200.0,"Indian,Chinese",20.0,Agartala
MOU RESTAURANT & HOTEL,3.89446135316808,550.0,"North Indian,Chinese",0.0,Agartala
KURKUMA Restuarant & Cafe,3.89446135316808,220.0,"Arabian,Chinese",0.0,Agartala
MOMO SALE (REPO),3.89446135316808,150.0,"Chinese,Biryani",0.0,Agartala
Ginger,3.9,250.0,"Chinese,Kebabs",20.0,Agartala
STEAMIN MUGS CAFE & RESTAURANT,3.89446135316808,400.0,"North Indian,Chinese",0.0,Agartala
Maa Bhagawati Bhoj,3.5,200.0,"Indian,Chinese",100.0,Agartala
Roasted Beans Cafe,3.5,275.0,"Continental,Pizzas",20.0,Agartala
Have Break Momo Stall,3.7,150.0,Chinese,100.0,Agartala
Aap Ki Rasoi,3.8,150.0,"Indian,Chinese",100.0,Agartala
GOLDEN CAFEN AND RESTURA,3.89446135316808,150.0,"Chinese,Indian",0.0,Agartala
RAMKRISHNA HOTEL AND RESTAURANT,3.1,100.0,"Indian,Biryani",20.0,Agartala
WOW KITCHEN,3.89446135316808,300.0,"Snacks,Chinese",0.0,Agartala
Ajanta Hotel,3.8,200.0,"Thalis,North Indian",50.0,Agartala
Cheers restaurant,3.89446135316808,200.0,"Chinese,Indian",0.0,Agartala
OXYFEED RESTAURANT,4.0,150.0,"Biryani,Indian",20.0,Agartala
Nirmala Hotel & Restaurant,3.6,225.0,"North Indian,Chinese",100.0,Agartala
Bong Spice,3.3,200.0,"Indian,Fast Food",20.0,Agartala
GraviTEA,3.89446135316808,200.0,"Indian,Chinese",0.0,Agartala
Roni Punjabi Dhaba,4.0,200.0,North Indian,100.0,Agartala
Bhagat Halwai (Dayal Bagh),3.9,250.0,"Chinese,North Indian",1000.0,Agra
Mama Chicken Mama Franky House,3.8,200.0,"Chinese,North Indian",1000.0,Agra
Om Restaurant,3.9,250.0,North Indian,20.0,Agra
Bhagat Halwai & Sons - Shahganj,3.9,250.0,"South Indian,North Indian",1000.0,Agra
Deep Corner,3.4,300.0,Desserts,100.0,Agra
Pankhuri Restaurant,3.89446135316808,400.0,"Chinese,South Indian",0.0,Agra
Bhagat Halwai - Nehru Nagar (Civil Lines),4.0,200.0,"Sweets,South Indian",100.0,Agra
Shri ram chat and fast food corner,3.89446135316808,100.0,Street Food,0.0,Agra
Desi Masala,3.89446135316808,200.0,North Indian,0.0,Agra
La Pino'z Pizza,4.0,300.0,"Pizzas,Fast Food",500.0,Agra
The Manoj Restaurant,4.0,400.0,"South Indian,North Indian",100.0,Agra
Labbaik Chicken Corner,3.2,600.0,North Indian,100.0,Agra
New Pizza King,4.0,300.0,"Pizzas,Italian",500.0,Agra
Famous Restaurant,3.89446135316808,300.0,"South Indian,Chinese",0.0,Agra
GMB - Gopika Sweets & Restaurant,4.1,200.0,"Sweets,North Indian",100.0,Agra
HARI PAN BHANDAR,3.89446135316808,200.0,Pan-Asian,0.0,Agra
Pushpak Misthan Bhandar,3.9,200.0,"Sweets,Street Food",100.0,Agra
Kanak Misthan Bhandar,3.89446135316808,200.0,"Snacks,Fast Food",0.0,Agra
Chimmanlal Poori Wale,3.5,200.0,"Desserts,North Indian",500.0,Agra
Deviram Royal Restaurant,3.5,400.0,"North Indian,Chinese",50.0,Agra
Shawarma n rolls,3.89446135316808,300.0,"Arabian,Snacks",0.0,Agra
GMB Sweets,4.3,200.0,"Sweets,South Indian",100.0,Agra
kathi express,3.89446135316808,200.0,"Snacks,Biryani",0.0,Agra
Chinese Food Express,3.89446135316808,300.0,Chinese,0.0,Agra
Jenith Fast Food,3.89446135316808,300.0,"Fast Food,North Indian",0.0,Agra
FNP Cakes n More,3.5,200.0,Desserts,20.0,Agra
Biryani & Kebab By Zahid Foods,3.9,300.0,"North Indian,Biryani",20.0,Agra
food plus,3.89446135316808,500.0,Bakery,0.0,Agra
Mr Rice Box,3.89446135316808,200.0,"Indian,Chinese",0.0,Agra
Shan-E-Hind,3.5,400.0,North Indian,100.0,Agra
VISHAL VARUN BAKERS,3.89446135316808,50.0,"Bakery,Pizzas",0.0,Agra
Chimmanlal Puri Wale (Since -1840 - Original),3.7,100.0,North Indian,100.0,Agra
McDonald's,3.9,400.0,American,1000.0,Agra
Shri Shyam Ji Shakahari Bhojanalaya,3.89446135316808,200.0,North Indian,0.0,Agra
Cake House,3.2,150.0,"Bakery,Desserts",1000.0,Agra
Pizza Hut,3.7,300.0,Pizzas,50.0,Agra
Marwari Rasoi by Hotel Marwari,3.7,100.0,"North Indian,Indian",20.0,Agra
Ghar Ka Swad (By Papa Ji's),3.7,200.0,Indian,500.0,Agra
Agra Chaat House,3.5,150.0,"Street Food,Snacks",20.0,Agra
Kapoor's Kitchen,3.89446135316808,200.0,"Chinese,Biryani",0.0,Agra
Rasala Restaurant,3.89446135316808,300.0,North Indian,0.0,Agra
FOOD ADDA,3.89446135316808,300.0,North Indian,0.0,Agra
Satkar Pastries,3.89446135316808,300.0,"Desserts,Italian",0.0,Agra
Agarwal Food Court,3.7,200.0,"North Indian,South Indian",20.0,Agra
GOYAL CAKES & BAKES,3.3,200.0,"Bakery,Desserts",50.0,Agra
Panchhi Petha,4.5,200.0,Desserts,50.0,Agra
Chaumos,3.89446135316808,200.0,"Chinese,Snacks",0.0,Agra
pizza cave,3.5,100.0,Pizzas,100.0,Agra
Cake Wala,3.8,500.0,Bakery,100.0,Agra
Sai food hub,3.9,200.0,Bakery,20.0,Agra
THE SHAKER'S SISE,3.89446135316808,250.0,"Beverages,Waffle",0.0,Agra
Lakshmi Vilas Restaurant,3.89446135316808,300.0,South Indian,0.0,Agra
The Greener Side,4.0,300.0,"Continental,Desserts",100.0,Agra
Cafe Coffee Day,4.4,300.0,"Beverages,Snacks",20.0,Agra
Lucknowi zaika,3.89446135316808,300.0,"North Indian,Mughlai",0.0,Agra
chicken house,3.89446135316808,20.0,"Indian,Biryani",0.0,Agra
Bhagwaan Store,3.89446135316808,150.0,"Bakery,Beverages",0.0,Agra
Zig Zag,3.89446135316808,300.0,"Indian,Chinese",0.0,Agra
Shimla Bakers,3.89446135316808,150.0,"Bakery,Desserts",0.0,Agra
Bhawna Sweets,3.6,200.0,"Sweets,Snacks",1000.0,Agra
